Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
1304	low score: Ethanesulfonic acid	1445	5.174	5.532	6.094	218.99635	569944	7397871	1.000	569889.60000	186.138	0.962	1.000	0.998		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	219.00020	C2H6O3S	null	CCIVGXIOQKPBKL-UHFFFAOYSA-N		530	False	True	False	0.00	0.93	0.304	0.246	0.893	3.00	1.00	1.204	569889.60000	218.99635:2090204 219.99934:200866 220.99268:100738	63.96197:482 65.99635:428 67.01839:902 69.03187:192 72.99018:258 74.02351:266 79.01771:1134 79.92863:226 79.95617:292956 79.96606:15448 79.99615:276 80.00974:642 80.02387:1620 80.03995:304 80.06635:826 80.07784:670 80.10792:418 80.11688:396 80.12527:438 80.14411:398 80.15403:470 80.18142:430 80.19417:240 80.21165:334 80.21950:344 80.23092:280 80.24490:628 80.26203:294 80.27272:370 80.30143:308 80.35074:356 80.36379:344 80.37486:282 80.40875:310 80.42404:256 80.43772:264 80.47581:364 80.51840:238 80.95597:3150 81.95146:14718 84.01978:250 85.02707:300 92.04998:1520 92.98291:456 93.03326:748 95.01289:28750 95.04835:3786 96.02036:8420 96.05273:332 96.95879:5192 97.02753:3468 99.07930:442 101.02264:392 102.05420:292 106.00531:1118 106.97993:406 107.01122:426 108.01798:504 108.04566:330 109.02624:502 111.00711:294 111.04316:1092 112.01387:402 112.03984:430 113.02211:1522 120.04400:1202 121.02925:832 123.00795:118800 123.29792:262 123.30759:284 123.38441:188 123.44091:238 123.46188:288 123.52715:200 123.54920:204 123.63029:222 123.86860:240 123.89802:376 123.91553:438 123.93998:442 123.95241:644 123.97077:814 123.98899:1070 124.01597:1245434 124.02805:136338 124.09920:4354 124.12086:626 124.15559:4050 124.16669:5018 124.18533:1840 124.20691:3100 124.21958:2878 124.23305:2808 124.24892:1598 124.26547:2718 124.28439:2244 124.29765:1242 124.31297:2042 124.32320:3024 124.34698:1916 124.36816:5124 124.39455:1872 124.40414:1788 124.43063:946 124.45303:1664 124.45991:1708 124.46797:1976 124.48573:1286 124.50538:1050 124.51636:1712 124.53239:1800 124.58099:1088 124.59357:1258 124.64178:968 124.65419:878 124.68890:606 124.70455:508 124.71364:544 124.73393:584 124.76655:428 124.78956:304 124.81015:352 124.82664:326 124.85533:256 124.86804:306 124.88226:342 124.91669:216 124.94653:272 124.98271:212 125.01837:145328 125.09225:208 125.10607:304 125.13181:298 125.15618:200 125.16511:248 125.17621:252 125.21011:278 125.22517:228 125.29475:272 125.31093:220 125.35999:190 125.38809:188 125.40690:288 125.42760:218 125.45792:252 125.48760:206 125.51206:232 125.53321:224 125.89371:208 126.01987:12234 126.09032:224 126.98826:190 127.02393:622 127.11119:240 129.08987:1992 131.03665:3328 132.04002:310 135.04591:256 137.02235:702 137.05861:1322 138.05417:6620 138.90468:276 138.92445:240 138.94373:292 138.95863:296 138.98834:358 139.00105:798 139.01289:568 139.03966:598804 139.11143:668 139.12634:2920 139.14784:368 139.16608:306 139.18883:2310 139.19968:2592 139.24210:1702 139.25420:1556 139.29993:1278 139.32214:948 139.35184:1420 139.39134:1032 139.41286:2396 139.41977:1830 139.44104:1340 139.45184:898 139.49536:1136 139.50516:1162 139.51640:1140 139.57381:860 139.58833:1054 139.65663:1002 139.70494:450 139.72212:484 139.73203:468 139.76315:228 139.77711:386 139.78981:478 139.82677:228 139.84691:202 139.86571:246 140.00908:3932 140.04108:88024 140.24931:190 140.31870:204 140.67595:224 141.01756:3318 141.04308:5782 142.05130:280 146.06212:206 155.03429:7248 155.10709:340 156.03798:794 157.04393:278 159.03215:12262 160.03563:1162 174.05513:5122 175.06017:1008 184.09828:322 187.97899:292 191.00076:228 200.98567:272 201.11337:334 203.97130:46856 204.07729:476 204.35286:244 204.61749:188 204.68082:210 204.97398:2722 205.96941:1542 217.01071:214 218.01051:1264 218.99400:94106 219.10249:820 219.12312:574 219.17935:432 219.22224:270 219.25070:292 219.27821:254 219.38747:212 219.42651:192 219.45135:210 219.46916:306 219.53659:294 219.58369:244 219.60297:220 219.66895:292 219.71349:212 219.76346:314 219.99756:9560 220.99249:4364 222.00064:246
1305	low score: 9-methanesulfinylnonanoic acid; PlaSMA ID-314	1445	5.326	5.532	5.738	219.11176	1132	17095	1.000	1076.75000	14.939	0.921	0.990	0.795		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	4.420	219.10490	C10H20O3S	Glucosinolate breakdown metabolites	XZYIQKMSOAQJCG-UHFFFAOYNA-N	O=C(O)CCCCCCCCS(=O)C	530	False	True	False	0.00	0.79	0.000	0.000	0.000	0.00	0.00	0.395	1076.75000	219.11176:4332	80.05048:664 84.04411:628
1306	low score: Purpurogallin	1445	4.312	5.532	6.044	219.12447	5619	114608	1.000	5618.75000	13.064	0.981	1.000	0.993		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	219.12630	C11H8O5	Tropolones	WDGFFVCWBZVLCE-UHFFFAOYSA-N	O=C1C(O)=CC=CC=2C=C(O)C(O)=C(O)C12	530	False	True	False	0.00	0.98	0.000	0.000	0.000	0.00	0.00	0.492	5618.75000	219.12447:3034 220.12692:1330 221.12560:414	80.05048:664 84.04411:628
1307	Unknown	1445	4.968	5.532	6.688	219.99934	54344	703205	1.000	54344.38000	57.565	0.959	1.000	0.998		[2M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	54344.38000	219.99934:200866 220.99268:100738 221.99628:7748	null
1308	Unknown	1445	4.715	5.532	5.790	220.99268	27294	349856	1.000	27294.25000	40.874	0.954	1.000	0.998		[2M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	27294.25000	220.99268:100738 221.99628:7748 222.99161:8114	66.03364:584 67.01775:1884 68.99703:4150 69.03355:10424 71.01258:6620 71.04974:1056 72.99153:1366 73.02795:3880 74.02381:1084 79.95613:118664 80.96391:22484 81.03304:1610 81.95190:684 83.01173:1684 85.02827:8160 87.00755:5932 87.04381:75646 88.04757:2638 95.01285:7354 95.95097:17358 96.95879:528368 97.02814:7986 97.21022:616 97.33446:576 97.40599:598 97.95874:1986 98.03159:658 98.95465:2634 99.00748:1206 101.02329:2648 102.05412:1452 111.00723:1288 112.03869:670 113.02293:16632 114.02734:970 115.00230:1606 115.03870:23624 116.04308:748 119.04871:886 121.06532:1114 123.00759:12926 124.01211:1010 125.02294:21252 126.02702:866 126.98956:868 129.01833:1218 129.09053:1656 132.03946:1010 137.05962:672 139.00220:1674 139.03935:1252 141.01819:32782 142.02058:2420 143.03392:79072 144.03844:5254 160.03648:2064 175.06021:866 176.98796:660 177.02383:578 192.98146:2064 194.99745:2796 204.98210:832 216.04366:864 216.54936:714 220.97476:2088 222.99077:18286 223.99489:1446 224.06122:39808 224.56281:4540 225.06615:1548
1309	low score: 4-(2-Fluoro-5-methylanilino)-4-oxobutanoic acid	1445	4.916	5.532	6.143	224.07951	3238	44100	1.000	3238.00000	14.119	0.906	0.993	0.998		[M+Na-2H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	224.07280	C11H12FNO3	null	CHWRAGGSWHBHFW-UHFFFAOYSA-N		530	False	True	False	0.00	0.80	0.182	0.276	0.877	3.00	0.75	1.045	3238.00000	224.07951:10834	66.03530:212 68.99765:210 69.03291:278 71.01350:238 72.99171:220 79.95616:71862 80.12235:196 80.96352:2054 81.03400:454 81.95185:2912 85.02779:188 87.00654:222 87.04401:4062 95.01284:226 95.95132:14880 96.04391:364 96.91159:262 96.92223:192 96.95889:732470 96.97125:16700 97.02852:574 97.05581:354 97.08382:554 97.11092:406 97.12792:504 97.15105:624 97.16516:552 97.18055:706 97.20441:438 97.21503:612 97.23614:622 97.25417:558 97.26207:492 97.27535:808 97.31324:480 97.32373:708 97.34634:450 97.35996:622 97.37936:430 97.39853:634 97.40931:500 97.42502:506 97.45555:508 97.46742:506 97.48365:500 97.50712:458 97.52138:356 97.56816:230 97.58623:318 97.59786:326 97.62022:260 97.63806:214 97.64705:296 97.69461:228 97.94687:680 97.95852:6268 98.95479:33816 106.97910:420 113.02362:438 114.02624:318 115.03811:988 122.97563:994 124.01297:478 125.02299:1708 126.98887:336 127.99250:990 131.03752:764 136.99106:196 141.01871:484 143.01820:328 143.03400:4576 146.06093:806 177.02322:536 194.99667:252 216.04420:910 216.54736:446 217.05249:290 222.98935:658 224.06157:35972 224.56300:8722 225.06410:5690 225.56810:758 226.06609:698 228.03064:488
1310	no MS2: N-[(4-Sulfamoylphenyl)methyl]acetamide	1445	4.665	5.532	6.291	227.04939	1248	18833	1.000	1247.87500	8.077	0.880	1.000	1.000		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	227.04961	C9H12N2O3S	null	AHQONKCJXWTTOW-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	1247.87500	227.04939:2902	null
1311	low score: 2-[(4-Chlorobenzyl)amino]phenol	1445	5.121	5.532	6.291	232.05792	18029	283249	1.000	18004.50000	31.334	0.876	1.000	0.758		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	232.05350	C13H12ClNO	null	DLIUBOXJPQSDMC-UHFFFAOYSA-N		530	False	True	False	0.00	0.91	0.189	0.251	0.885	3.00	1.00	1.135	18004.50000	232.05792:56808 233.05775:5082 234.05879:570	62.98984:430 74.02366:2320 77.03815:586 79.95613:96414 80.96402:41012 81.03326:1102 81.95205:3514 82.95963:1884 84.04385:674 88.03886:500 91.05368:716 92.04845:668 93.03370:1296 95.01240:482 95.04891:2388 95.95066:2424 95.97534:610 96.95882:180432 97.95821:1302 98.95475:9280 103.02099:924 103.05322:520 105.03400:798 106.03963:570 107.03599:752 107.04934:3186 108.02017:508 118.05011:690 121.02762:596 122.03538:4050 122.97446:430 123.04391:34318 124.00549:546 124.04761:2278 127.07523:548 133.02769:562 135.04408:1002 138.03043:580 140.00996:668 146.06142:428 150.05559:5422 151.05971:626 152.07257:664 153.05627:40584 154.05943:2624 155.03586:714 162.05699:450 231.05083:3316 231.55260:916 232.05864:10750 232.56007:2272 233.01175:4594 233.05948:1208 233.56625:430 234.01328:556 235.11481:458
1312	Unknown	1445	4.614	5.532	6.437	232.55939	4116	63032	1.000	4116.37500	15.135	0.957	1.000	0.758		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4116.37500	232.55939:13084 233.55917:1512	null
1313	Unknown	1445	5.273	5.532	5.790	233.05775	1646	23841	1.000	1561.12500	9.223	0.844	0.973	0.998		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1561.12500	233.05775:5082 234.05879:570 235.06123:446	60.97485:206 62.99034:694 63.96075:204 67.01723:438 67.05424:302 69.03332:378 71.01314:776 73.00894:192 74.02332:458 77.03849:1122 79.95614:53724 80.02438:376 80.96384:19296 81.03368:1440 81.95160:2110 81.96028:768 82.95969:726 85.02990:252 88.03870:202 92.05016:490 93.03358:2980 95.01275:804 95.04929:4848 95.95087:650 96.05307:562 96.95884:57774 97.02881:218 97.95728:398 98.95435:3924 105.03376:938 106.04044:616 107.05054:252 108.02054:1344 109.02827:306 111.04547:226 118.04827:208 121.02872:1074 122.03584:9566 123.04388:93422 123.44069:198 124.04749:5960 125.04920:558 134.03575:434 134.06015:478 135.04382:2246 137.02417:248 138.03064:634 139.00208:796 140.01007:3598 141.01344:296 144.04272:234 151.04031:458 151.05756:222 153.05598:99778 153.40276:202 153.43570:188 153.50443:242 153.75136:192 154.01527:210 154.02660:312 154.05931:8732 155.01767:408 155.03546:1860 155.06195:1414 162.05647:236 174.06020:222 177.05681:210 184.00403:194 194.08205:524 231.05104:1906 231.55385:574 232.05637:708 232.56305:240 233.01137:11072 234.01431:1060 234.06418:274 235.00706:542
1314	low score: N-Acetyl-O-methyltyrosine	1445	5.223	5.532	6.094	236.09164	9926	153183	1.000	9925.75000	22.198	0.756	0.991	0.758		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	236.09280	C12H15NO4	null	HRUASHPCEMXOMR-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.292	0.399	0.622	5.00	0.29	1.098	9925.75000	236.09164:27184 237.09402:4214	71.01254:800 72.00802:606 72.04456:1336 74.02345:9872 79.95609:2004 88.03909:2772 91.05435:1674 93.06879:900 96.95899:8232 117.05391:1030 118.04964:4250 119.08466:1506 121.06445:582 124.00611:570 145.06148:544 195.10483:700 235.11639:3398 235.61963:754 238.10750:940
1315	Unknown	1445	4.765	5.532	6.195	237.09402	1556	22373	1.000	1555.50000	9.476	0.744	1.000	0.758		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1555.50000	237.09402:4214 239.09227:1786	66.03370:50064 67.03701:2276 69.03391:1372 74.02324:2850 74.99045:1346 79.95619:28122 80.96393:18154 81.95211:1088 85.02864:626 86.99007:6006 87.00772:1884 87.99751:920 89.00556:1806 95.95050:2794 96.95889:482120 96.97092:10626 97.02889:994 97.34419:622 97.95872:3554 98.95477:21180 99.00687:760 103.02129:3704 123.00771:668 124.00583:950 125.02326:2396 126.09032:654 128.07124:562 128.99927:558 131.01576:9618 135.08028:900 140.01031:3294 141.01663:838 155.03505:2886 156.99660:908 158.06154:1006 159.01254:16652 159.02980:2032 160.01546:1560 164.11020:558 195.11440:27050 196.11702:2638 237.12172:2480 238.07661:39340 238.57838:9908 239.07965:5018 239.58391:886 240.08385:726
1316	low score: N-Acetyl-2-carboxybenzenesulfonamide	1445	4.214	5.532	6.143	242.01122	102550	1524394	1.000	102549.90000	77.147	0.836	1.000	0.758		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	242.01289	C9H9NO5S	null	ADVANFQVCYCSNR-UHFFFAOYSA-N		530	False	True	False	0.00	0.99	0.168	0.260	0.840	1.00	0.14	1.011	102549.90000	242.01122:311136 243.01413:29282 244.00807:14060	67.03001:188 70.03020:222 71.01360:198 74.02338:2416 78.03350:392 79.95621:140816 80.15903:234 80.17359:190 80.20919:210 80.24224:196 80.37281:200 80.96411:17362 81.03376:422 81.95232:5868 82.02824:578 82.95874:968 83.04906:540 84.04471:1964 86.02369:332 96.95897:13658 97.06411:460 99.00784:1976 99.05585:382 101.07130:2796 102.07310:280 103.04194:990 105.01999:240 106.02891:248 106.06368:272 107.04828:268 109.03928:3288 112.07640:320 114.09110:4426 115.09515:290 118.02861:2678 119.03693:12376 120.04088:776 121.02945:290 123.04537:272 123.08087:250 124.00579:376 125.03385:226 127.05032:13310 128.03444:2512 128.05310:1196 129.03696:336 129.05048:256 132.04137:362 134.02423:312 134.06012:1812 135.06334:360 140.10614:378 141.12744:216 145.06139:32250 146.02487:2546 146.06570:2166 147.03255:117128 147.06854:234 147.37851:208 147.60497:270 147.64670:214 148.03606:10718 149.03680:640 153.05620:196 160.04178:810 160.07942:188 161.04782:560 162.05713:101732 162.37747:222 162.50639:196 162.57632:220 162.65021:228 162.68575:246 163.02805:814 163.06065:10516 164.06253:462 165.05701:304 165.10442:2172 166.10768:304 179.12025:402 181.13623:3778 182.13966:466 197.12907:240 199.14465:358 225.12396:266 226.98839:1372 227.98956:220 241.06999:202 241.11797:390 242.01166:18786 243.01399:2224 243.13280:800 244.00974:596 245.01660:196 245.06572:388 246.07368:1258
1317	Unknown	1445	4.814	5.532	6.341	243.01413	10046	150811	106.284	94.51564	24.075	0.816	1.000	0.758		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	94.51564	243.01413:29282 244.00807:14060 245.01094:2736	null
1318	no MS2: 1H-Benzimidazole-7-carboxamide, 2-[(2R)-2-methyl-2-pyrrolidinyl]-	1445	5.326	5.532	5.790	243.13364	7560	109682	1.000	7530.87500	20.198	0.816	0.999	0.759		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	243.12511	C13H16N4O	null	JNAHVYVRKWKWKQ-CYBMUJFWSA-N		530	False	True	False	0.00	0.69	0.000	0.000	0.000	-1.00	-1.00	0.181	7530.87500	243.13364:17540 244.13640:2628 245.13876:3262	null
1319	Unknown	1445	5.070	5.532	6.341	244.00807	4851	72062	1.000	4850.50000	16.695	0.750	0.998	0.758		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4850.50000	244.00807:14060 245.01094:2736 246.00696:2540	null
1320	low score: N-[2-(5-Methoxy-1H-indol-3-yl)ethyl]propanamide	1445	5.326	5.532	6.044	245.13876	2956	72701	1.000	2529.37500	5.356	0.641	0.997	0.417		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	245.12959	C14H18N2O2	null	VXGNHTKZJOTYNZ-UHFFFAOYSA-N		530	False	True	False	0.00	0.66	0.191	0.342	0.351	1.00	0.11	0.730	2529.37500	245.13876:3262 246.14040:392	72.04466:1220 74.02397:4280 76.02151:3036 127.05106:924
1321	low score: 2-Isobutyl-1,3-dioxo-2,3-dihydro-1H-Isoindole-5-carboxylic acid	1445	5.273	5.532	5.790	246.07336	53925	750790	1.000	53869.63000	55.022	0.879	0.986	0.998		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	246.07719	C13H13NO4	null	AAOFNSJIPAZHQD-UHFFFAOYSA-N		530	False	True	False	0.00	0.93	0.175	0.414	0.242	2.00	0.13	0.862	53869.63000	246.07336:174896 247.07349:19842	73.01038:2738 76.02106:3504 119.05241:2968 134.04530:1410 248.97122:5546
1322	Unknown	1445	5.273	5.532	6.143	246.57530	13363	183340	1.000	13362.63000	27.648	0.890	0.988	0.998		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	13362.63000	246.57530:44460 247.57370:4056 248.57735:606	null
1323	Unknown	1445	5.273	5.532	5.790	247.07349	6173	87048	1.000	6110.87500	18.606	0.884	0.998	0.998		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6110.87500	247.07349:19842 249.08107:588	62.98946:596 72.99146:832 74.98976:2850 75.00777:1290 79.95608:89698 80.96415:4218 81.95189:4460 83.04885:830 84.04445:1278 93.03348:1188 95.95109:4282 96.95892:918092 97.11108:650 97.13934:682 97.15577:664 97.22148:780 97.27179:684 97.29655:702 97.31653:700 97.33282:720 97.35280:726 97.38486:926 97.40099:834 97.43820:642 97.45814:744 97.48096:612 97.53413:648 97.95885:7440 98.95473:36296 101.02282:596 106.97988:868 108.02093:746 109.02877:1076 111.00727:4506 117.03664:768 119.05222:19728 120.05548:790 121.02868:6444 121.04716:636 122.03606:2986 123.04353:1916 124.00760:942 124.03936:594 125.02244:692 130.98004:840 131.03629:5694 135.98352:934 136.99046:598 139.00238:7054 139.04016:616 141.12733:1146 144.04494:9866 149.06055:1018 152.04834:5668 154.02789:4266 164.07358:902 165.01894:594 165.05647:1370 165.10513:614 166.05188:1326 167.03665:7228 167.07213:8094 168.04036:960 168.07513:626 169.05153:5118 171.05695:11346 184.00392:1350 246.07399:71286 246.57523:17480 247.02783:980 247.07370:8372 247.57378:2018 248.07814:2278 248.97108:10648 249.00635:612 251.01117:3142
1324	Unknown	1445	5.273	5.532	6.291	247.57370	1409	19451	1.000	1408.87500	9.064	0.892	0.994	0.758		[M-H]-	3		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1408.87500	247.57370:4056 248.57735:606	null
1325	Unknown	1445	5.070	5.532	6.291	250.96744	1118	18327	1.000	1117.62500	7.309	0.820	1.000	0.758		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1117.62500	250.96744:2084 251.96875:460	66.03355:798 67.03603:256 72.99207:382 74.02369:3002 74.98987:2124 78.03358:216 78.95549:222 79.95616:24768 80.96363:5976 81.95251:1372 83.01241:320 94.02847:8490 95.03081:344 96.04424:334 96.95891:9980 102.05404:276 106.97891:238 111.00748:2350 116.05054:268 121.02848:218 122.03452:386 124.00642:638 124.04050:496 125.02276:226 127.04973:232 131.03662:27342 132.03964:2662 135.98422:422 136.99008:600 139.00224:3402 141.04628:224 142.03058:296 144.04498:47904 144.64700:222 145.04793:4546 146.05145:212 147.03247:410 152.04774:272 153.01848:210 154.02783:2332 155.03384:294 155.98959:1176 167.07335:210 169.04182:11550 170.04335:1402 171.01274:450 171.05742:47694 172.06081:5698 173.06331:292 174.05801:276 178.08888:396 224.06255:1210 248.97061:2502 249.00789:368 251.01196:9352 252.01593:1724 252.08806:420 253.00536:416 253.06366:2040 253.56558:448
1326	no MS2: Daidzein	1445	4.765	5.532	6.195	253.06262	2572	47258	1.000	2572.37500	12.391	0.722	1.000	0.758		[M+K-2H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	253.06100	C15H10O4	Isoflavones	ZQSIJRDFPHDXIC-UHFFFAOYSA-N	O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=CC3	530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.327	2572.37500	253.06262:7038 254.06628:1348 255.06335:406	null
1327	no MS2: Piscidic Acid	1445	4.361	5.532	6.487	255.13329	16905	257917	1.000	16904.88000	28.185	0.789	0.999	0.603		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	255.13335	C11H12O7	Phenylpropanoic acids	TUODPMGCCJSJRH-UHFFFAOYSA-N	O=C(O)C(O)C(O)(C(=O)O)CC1=CC=C(O)C=C1	530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	16904.88000	255.13329:50656 256.13327:10446	null
1328	Unknown	1445	4.614	5.532	6.341	256.13327	5286	83641	1.000	5285.75000	16.323	0.803	1.000	0.758		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	5285.75000	256.13327:10446	null
1329	no MS2: 1,3-Benzenediol, 5-methyl-4-[(1R,6R)-3-methyl-6-(1-methylethenyl)-2-cyclohexen-1-yl]-	1445	5.070	5.532	6.243	257.14847	1880	36491	1.000	1880.37500	8.611	0.730	0.999	0.505		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	257.15469	C17H22O2	null	KDZOUSULXZNDJH-LSDHHAIUSA-N		530	False	True	False	0.00	0.82	0.000	0.000	0.000	-1.00	-1.00	0.245	1880.37500	257.14847:5120 258.14966:756 259.15283:436	null
1330	no MS2: 3,4-Dihydroxycinnamic acid (L-alanine methyl ester) amide	1445	5.121	5.532	6.094	264.08832	3993	63869	1.000	3993.37500	14.021	0.801	1.000	0.759		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	264.08771	C13H15NO5	null	WFBBISJLIGYSGF-HORMHSFOSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.332	3993.37500	264.08832:10178 265.09137:1604 266.09698:900	null
1331	no MS2: N-[5-(Ethylsulfanyl)-1,3,4-thiadiazol-2-yl]-2-pyrazinecarboxamide	1445	5.326	5.532	6.688	266.01727	4598	106431	1.000	4597.75000	8.857	0.871	0.990	0.761		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	266.01761	C9H9N5OS2	null	CMFHVQJIJCYAEI-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	-1.00	-1.00	0.333	4597.75000	266.01590:14628 268.00876:4750	null
1332	Unknown	1445	4.665	5.532	5.738	266.51810	1032	17748	1.000	1032.25000	5.866	0.628	0.994	0.380		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1032.25000	266.51810:3252 267.51544:580	null
1333	no MS2: Dichlorophen	1445	5.326	5.532	6.437	267.00659	9953	128562	1.000	9952.50000	24.474	0.971	0.994	0.998		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	266.99850	C13H10Cl2O2	Diphenylmethanes	MDNWOSOZYLHTCG-UHFFFAOYSA-N	C=1C=C(C(CC2=CC(=CC=C2O)Cl)=CC1Cl)O	530	False	True	False	0.00	0.72	0.000	0.000	0.000	-1.00	-1.00	0.194	9952.50000	267.00659:38024 268.00876:4750 269.00281:2582	null
1334	no MS2: 3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid	1445	5.273	5.532	5.790	267.13339	5945	83508	1.000	5893.75000	18.395	0.916	0.984	0.998		[M+Na-2H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	267.13464	C15H24O4	Menthane monoterpenoids	ZIOCYJNRYIRTQD-UHFFFAOYSA-N	O=C(O)CC(C)C1(C(=O)C(C)C)CC(=O)C(C)CC1	530	False	True	False	0.00	0.99	0.000	0.000	0.000	-1.00	-1.00	0.329	5893.75000	267.13339:16742 268.13669:2876	null
1335	low score: ESTRIOL	1445	4.968	5.532	6.640	269.14874	192076	2774336	1.000	192076.30000	105.360	0.855	1.000	0.758		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	269.15469	C18H22O2	Estrogens and derivatives	DNXHEGUUPJUMQT-CBZIJGRNSA-N	O=C1CCC2C3CCC4=CC(O)=CC=C4C3CCC12C	530	False	True	False	0.00	0.84	0.542	0.617	0.847	4.00	0.50	1.364	192076.30000	269.14874:485276 270.15213:65166 271.15396:9622	66.03326:282 67.02887:1282 70.02822:558 71.02377:388 72.00871:414 74.02317:4004 79.95564:684 80.96267:364 81.03433:478 81.04492:316 81.95212:270 82.02750:794 83.06008:1496 84.04402:5180 85.04057:202 86.02270:602 96.95868:696 99.05589:512 101.07092:13472 102.05577:256 102.07336:870 109.03961:9904 110.02207:246 110.04242:746 114.05531:426 123.07949:1828 124.00620:296 124.08434:338 125.03362:320 125.07097:224 127.04982:51300 128.03404:8674 128.05374:3132 129.03653:882 140.10660:16016 141.09109:636 141.11066:1286 145.06119:85156 145.22235:192 145.40324:282 146.06393:5166 147.03271:1010 147.06612:432 156.97536:254 166.12599:1034 180.10321:222 180.14066:368 187.05235:334 192.07077:202 198.11403:218 207.15024:21962 208.15425:3594 209.15396:248 224.06224:354 225.15968:4418 226.16382:558 251.13858:3078 252.14212:846 269.14886:19652 270.15234:4340 271.15820:668 272.05698:324
1336	Unknown	1445	5.121	5.532	6.487	270.15213	26589	387553	1.000	26589.38000	38.701	0.871	1.000	0.758		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	26589.38000	270.15213:65166 271.15396:9622 272.15393:1024	null
1337	Unknown	1445	5.223	5.532	5.944	271.15396	4765	88513	1.000	4569.12500	13.229	0.719	0.999	1.000		[M-H]-	2		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4569.12500	271.15396:9622 272.15393:1024	null
